Time (ms),Sensor 0 (raw),Sensor 1 (raw),Sensor 2 (raw)
500,264,284,296
1000,265,278,285
1500,266,277,282
2000,265,277,281
2500,264,276,280
3000,265,277,280
3500,264,277,281
